,0,1
6117,635,1
6118,145,1
6119,885,1
6120,741,1
6121,415,1
6122,101,1
6123,32,1
6124,872,1
6125,305,1
6126,603,1
6127,184,1
6128,382,1
6129,847,1
6130,469,1
6131,668,1
6132,894,1
6133,854,1
6134,933,1
6135,404,1
6136,135,1
6137,644,1
6138,158,1
6139,161,1
6140,399,1
6141,781,1
6142,2,1
6143,807,1
6144,801,1
6145,417,1
6146,52,1
6147,922,1
6148,884,1
6149,225,1
6150,323,1
6151,250,1
6152,585,1
6153,892,1
6154,179,1
6155,49,1
6156,780,1
6157,778,1
6158,805,1
6159,130,1
6160,66,1
6161,859,1
6162,457,1
6163,79,1
6164,659,1
6165,682,1
6166,923,1
6167,275,1
6168,382,1
6169,92,1
6170,487,1
6171,737,1
6172,757,1
6173,34,1
6174,802,1
6175,428,1
6176,163,1
6177,649,1
6178,804,1
6179,282,1
6180,209,1
6181,382,1
6182,598,1
6183,437,1
6184,344,1
6185,625,1
6186,966,1
6187,541,1
6188,769,1
6189,985,1
6190,225,1
6191,746,1
6192,895,1
6193,120,1
6194,730,1
6195,905,1
6196,534,1
6197,315,1
6198,567,1
6199,927,1
6200,876,1
6201,859,1
6202,792,1
6203,187,1
6204,802,1
6205,7,1
6206,95,1
6207,994,1
6208,352,1
6209,513,1
6210,342,1
6211,755,1
6212,712,1
6213,995,1
6214,672,1
6215,367,1
6216,269,1
6217,335,1
6218,29,1
6219,223,1
6220,640,1
6221,40,1
6222,161,1
6223,310,1
6224,492,1
6225,838,1
6226,148,1
6227,553,1
6228,364,1
6229,234,1
6230,179,1
6231,482,1
6232,36,1
6233,877,1
6234,372,1
6235,624,1
6236,274,1
6237,231,1
6238,382,1
6239,852,1
6240,542,1
6241,249,1
6242,381,1
6243,838,1
6244,266,1
6245,370,1
6246,152,1
6247,882,1
6248,1000,1
6249,87,1
6250,757,1
6251,797,1
6252,871,1
6253,557,1
6254,106,1
6255,991,1
6256,258,1
6257,861,1
6258,381,1
6259,671,1
6260,509,1
6261,972,1
6262,75,1
6263,447,1
6264,452,1
6265,468,1
6266,43,1
6267,1007,0
6268,761,1
6269,646,1
6270,345,1
6271,702,1
6272,518,1
6273,117,1
6274,776,1
6275,495,1
6276,965,1
6277,908,1
6278,697,1
6279,619,1
6280,279,1
6281,641,1
6282,125,1
6283,121,1
6284,762,1
6285,832,1
6286,324,1
6287,157,1
6288,474,1
6289,248,1
6290,1010,0
6291,316,1
6292,700,1
6293,181,1
6294,326,1
6295,720,1
6296,816,1
6297,318,1
6298,107,1
6299,316,1
6300,491,1
6301,42,1
6302,666,1
6303,754,1
6304,624,1
6305,167,1
6306,601,1
6307,820,1
6308,129,1
6309,938,1
6310,667,1
6311,290,1
6312,73,1
6313,386,1
6314,641,1
6315,379,1
6316,138,1
6317,319,1
6318,592,1
6319,350,1
6320,461,1
6321,547,1
6322,361,1
6323,666,1
6324,580,1
6325,828,1
6326,53,1
6327,364,1
6328,529,1
6329,74,1
6330,893,1
6331,899,1
6332,812,1
6333,1006,0
6334,945,1
6335,909,1
6336,939,1
6337,677,1
6338,748,1
6339,808,1
6340,236,1
6341,666,1
6342,178,1
6343,631,1
6344,482,1
6345,892,1
6346,580,1
6347,71,1
6348,120,1
6349,53,1
6
